"ID";"age";"balance";"previous";"job";"marital";"education";"housing";"loan";"poutcome";"y"
5134;59;7766;1;"employed";"married";"secondary";"yes";"no";"failure";"yes"
5135;22;948;2;"unemployed";"single";"secondary";"no";"no";"success";"yes"
5136;30;48;2;"unemployed";"single";"secondary";"no";"no";"success";"yes"
5137;70;4;2;"employed";"married";"secondary";"no";"no";"failure";"no"
5138;36;688;2;"employed";"single";"tertiary";"no";"no";"failure";"no"
5139;52;117;2;"employed";"married";"secondary";"no";"no";"success";"yes"
5140;71;0;1;"unemployed";"divorced";"secondary";"no";"no";"success";"yes"
5141;33;71;2;"employed";"married";"tertiary";"no";"no";"failure";"yes"
5142;56;1938;2;"employed";"married";"secondary";"no";"yes";"success";"yes"
5143;30;5359;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5144;28;1925;2;"unemployed";"single";"secondary";"no";"no";"success";"no"
5145;48;3519;2;"employed";"married";"secondary";"no";"yes";"failure";"no"
5146;60;211;1;"employed";"married";"primary";"no";"no";"failure";"no"
5147;57;79;2;"unemployed";"divorced";"secondary";"yes";"no";"failure";"no"
5148;59;315;2;"employed";"married";"tertiary";"no";"no";"failure";"yes"
5149;37;1113;1;"employed";"married";"tertiary";"no";"no";"success";"yes"
5150;28;-46;2;"employed";"single";"secondary";"yes";"no";"failure";"yes"
5151;31;4129;1;"unemployed";"single";"tertiary";"no";"no";"failure";"no"
5152;28;598;2;"employed";"single";"secondary";"yes";"no";"failure";"yes"
5153;56;1947;2;"unemployed";"married";"primary";"no";"no";"failure";"yes"
5154;37;1027;2;"employed";"single";"tertiary";"yes";"no";"success";"yes"
5155;40;7968;2;"unemployed";"single";"tertiary";"no";"no";"success";"yes"
5156;25;154;2;"unemployed";"single";"secondary";"no";"no";"failure";"yes"
5157;29;2489;2;"employed";"single";"tertiary";"yes";"no";"failure";"yes"
5158;68;1146;2;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5159;38;1559;1;"unemployed";"married";"secondary";"no";"no";"failure";"yes"
5160;47;0;2;"employed";"married";"tertiary";"yes";"no";"failure";"no"
5161;32;2667;2;"employed";"married";"tertiary";"yes";"no";"failure";"yes"
5162;42;144;2;"employed";"married";"tertiary";"no";"no";"failure";"yes"
5163;39;508;2;"employed";"married";"tertiary";"no";"no";"failure";"no"
5164;26;760;2;"unemployed";"single";"tertiary";"yes";"no";"success";"yes"
5165;73;1050;2;"unemployed";"single";"secondary";"no";"no";"failure";"yes"
5166;70;6850;1;"unemployed";"divorced";"secondary";"no";"no";"failure";"no"
5167;68;2820;2;"unemployed";"married";"tertiary";"no";"no";"success";"no"
5168;26;5296;1;"unemployed";"single";"secondary";"no";"no";"failure";"yes"
5169;33;1390;2;"employed";"married";"tertiary";"no";"no";"failure";"no"
5170;64;1644;2;"unemployed";"married";"tertiary";"no";"no";"success";"yes"
5171;26;294;2;"unemployed";"single";"tertiary";"no";"no";"success";"yes"
5172;27;3529;2;"unemployed";"single";"secondary";"no";"yes";"failure";"no"
5173;30;201;2;"employed";"married";"primary";"yes";"no";"success";"no"
5174;39;53;1;"employed";"married";"secondary";"no";"no";"failure";"yes"
5175;64;1220;1;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5176;36;52;2;"employed";"married";"secondary";"yes";"no";"success";"yes"
5177;33;2240;1;"employed";"divorced";"tertiary";"no";"no";"success";"yes"
5178;51;2635;2;"employed";"married";"tertiary";"no";"no";"success";"no"
5179;31;1570;1;"employed";"married";"tertiary";"yes";"no";"failure";"yes"
5180;59;957;2;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5181;35;2161;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5182;31;147;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5183;76;802;2;"unemployed";"divorced";"primary";"no";"no";"success";"yes"
5184;35;294;2;"employed";"married";"secondary";"yes";"no";"success";"yes"
5185;34;158;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5186;33;0;1;"employed";"married";"tertiary";"yes";"no";"success";"yes"
5187;36;4721;2;"employed";"married";"secondary";"no";"no";"success";"yes"
5188;51;3764;2;"employed";"married";"primary";"no";"no";"success";"yes"
5189;52;1416;1;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5190;51;66;2;"unemployed";"divorced";"tertiary";"yes";"no";"failure";"no"
5191;46;461;2;"employed";"divorced";"tertiary";"no";"no";"success";"no"
5192;39;494;2;"employed";"married";"tertiary";"no";"no";"failure";"yes"
5193;58;1016;1;"employed";"married";"tertiary";"no";"no";"failure";"no"
5194;37;0;2;"employed";"married";"tertiary";"no";"no";"failure";"no"
5195;79;3025;2;"unemployed";"married";"primary";"no";"no";"success";"no"
5196;29;1351;1;"employed";"single";"tertiary";"no";"no";"failure";"no"
5197;75;1765;2;"unemployed";"married";"primary";"no";"no";"success";"no"
5198;64;43;1;"unemployed";"married";"primary";"no";"no";"success";"no"
5199;33;1676;2;"employed";"married";"tertiary";"yes";"no";"failure";"no"
5200;27;948;1;"employed";"single";"tertiary";"yes";"no";"failure";"no"
5201;80;155;2;"unemployed";"married";"primary";"no";"no";"success";"yes"
5202;46;640;2;"employed";"married";"secondary";"yes";"no";"success";"yes"
5203;72;951;1;"unemployed";"married";"secondary";"no";"yes";"failure";"yes"
5204;36;495;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5205;40;1509;1;"employed";"single";"tertiary";"no";"no";"failure";"no"
5206;41;298;2;"employed";"married";"tertiary";"no";"no";"failure";"no"
5207;74;1843;2;"unemployed";"married";"tertiary";"no";"no";"success";"yes"
5208;30;1077;1;"employed";"married";"tertiary";"no";"no";"failure";"no"
5209;35;262;2;"employed";"married";"secondary";"no";"no";"success";"yes"
5210;42;16517;2;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5211;41;6046;2;"unemployed";"divorced";"secondary";"yes";"yes";"success";"yes"
5212;42;1205;2;"employed";"married";"tertiary";"no";"no";"success";"no"
5213;38;465;2;"employed";"single";"secondary";"yes";"no";"success";"yes"
5214;47;3232;2;"employed";"single";"tertiary";"no";"no";"failure";"no"
5215;53;1796;2;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5216;51;1612;2;"employed";"married";"tertiary";"no";"no";"failure";"no"
5217;29;874;2;"employed";"single";"tertiary";"yes";"no";"success";"yes"
5218;64;2140;2;"unemployed";"married";"primary";"no";"no";"failure";"yes"
5219;32;1619;2;"employed";"single";"tertiary";"no";"no";"success";"no"
5220;28;897;1;"unemployed";"married";"secondary";"no";"no";"success";"no"
5221;31;64;2;"unemployed";"single";"tertiary";"no";"no";"failure";"no"
5222;54;0;2;"employed";"divorced";"secondary";"no";"no";"success";"yes"
5223;59;2126;1;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5224;46;273;2;"employed";"married";"tertiary";"yes";"no";"success";"yes"
5225;31;3384;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5226;43;2367;2;"employed";"divorced";"tertiary";"no";"no";"success";"yes"
5227;60;3735;2;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5228;37;1458;1;"employed";"married";"secondary";"no";"no";"success";"no"
5229;27;6791;2;"employed";"single";"tertiary";"no";"no";"success";"no"
5230;72;4657;2;"unemployed";"married";"primary";"no";"no";"success";"yes"
5231;42;0;2;"unemployed";"married";"secondary";"yes";"yes";"failure";"no"
5232;29;3290;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5233;30;1681;2;"unemployed";"single";"secondary";"no";"no";"success";"yes"
5234;43;774;1;"employed";"married";"secondary";"no";"no";"success";"yes"
5235;46;5993;2;"employed";"single";"secondary";"no";"no";"failure";"no"
5236;62;3371;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5237;57;10583;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5238;47;334;2;"employed";"single";"tertiary";"yes";"no";"failure";"yes"
5239;59;4007;2;"unemployed";"married";"primary";"no";"no";"failure";"no"
5240;72;0;2;"unemployed";"married";"primary";"no";"no";"failure";"no"
5241;35;957;2;"unemployed";"married";"tertiary";"yes";"no";"failure";"no"
5242;30;916;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5243;36;1145;2;"unemployed";"married";"tertiary";"yes";"no";"failure";"no"
5244;45;2981;2;"employed";"married";"secondary";"yes";"yes";"failure";"no"
5245;31;4319;2;"employed";"single";"tertiary";"yes";"no";"failure";"no"
5246;28;832;1;"unemployed";"single";"tertiary";"no";"no";"failure";"yes"
5247;42;2152;2;"employed";"married";"secondary";"no";"no";"failure";"no"
5248;40;3126;2;"unemployed";"married";"secondary";"yes";"no";"failure";"no"
5249;57;3287;1;"employed";"divorced";"tertiary";"no";"no";"success";"yes"
5250;31;9629;2;"employed";"single";"tertiary";"no";"no";"failure";"no"
5251;47;288;1;"employed";"married";"tertiary";"no";"no";"success";"yes"
5252;27;6036;1;"unemployed";"single";"secondary";"no";"no";"failure";"yes"
5253;27;1393;1;"employed";"single";"tertiary";"no";"no";"failure";"no"
5254;26;3;1;"employed";"single";"tertiary";"yes";"yes";"success";"yes"
5255;61;0;2;"employed";"married";"tertiary";"yes";"yes";"failure";"no"
5256;50;0;2;"employed";"divorced";"secondary";"no";"no";"success";"yes"
5257;84;81204;2;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5258;33;234;2;"employed";"single";"secondary";"no";"no";"failure";"no"
5259;47;70;2;"unemployed";"married";"secondary";"yes";"no";"success";"yes"
5260;54;2102;2;"employed";"married";"secondary";"yes";"no";"failure";"yes"
5261;70;15834;1;"unemployed";"married";"tertiary";"no";"no";"failure";"no"
5262;24;4126;2;"unemployed";"single";"secondary";"no";"no";"failure";"yes"
5263;49;3842;2;"employed";"married";"tertiary";"no";"no";"failure";"no"
5264;50;5108;2;"employed";"married";"tertiary";"yes";"no";"success";"no"
5265;34;961;2;"unemployed";"divorced";"secondary";"no";"no";"failure";"no"
5266;50;377;2;"unemployed";"married";"tertiary";"no";"no";"failure";"no"
5267;32;1088;2;"employed";"single";"secondary";"yes";"no";"success";"yes"
5268;27;13107;2;"unemployed";"single";"tertiary";"yes";"no";"failure";"yes"
5269;33;562;1;"employed";"single";"tertiary";"yes";"yes";"failure";"yes"
5270;80;8304;2;"unemployed";"married";"secondary";"no";"no";"success";"no"
5271;33;718;2;"employed";"single";"tertiary";"yes";"no";"success";"yes"
5272;58;1119;2;"unemployed";"married";"primary";"no";"no";"failure";"no"
5273;27;-67;2;"employed";"single";"tertiary";"yes";"no";"failure";"yes"
5274;37;0;2;"unemployed";"married";"secondary";"yes";"no";"failure";"no"
5275;69;2398;1;"unemployed";"married";"primary";"no";"no";"failure";"no"
5276;31;3289;1;"employed";"single";"tertiary";"no";"no";"failure";"no"
5277;50;0;2;"employed";"married";"tertiary";"no";"yes";"failure";"no"
5278;73;7111;1;"unemployed";"divorced";"secondary";"yes";"no";"success";"no"
5279;33;658;2;"employed";"single";"tertiary";"yes";"no";"success";"no"
5280;26;1646;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5281;51;2109;2;"unemployed";"divorced";"tertiary";"no";"no";"success";"no"
5282;71;3104;1;"unemployed";"divorced";"secondary";"no";"no";"failure";"no"
5283;62;2917;1;"unemployed";"married";"secondary";"no";"no";"success";"no"
5284;80;499;2;"employed";"married";"secondary";"no";"no";"failure";"no"
5285;62;6;2;"employed";"divorced";"tertiary";"yes";"no";"success";"yes"
5286;49;197;2;"unemployed";"married";"secondary";"yes";"no";"failure";"yes"
5287;62;0;2;"employed";"married";"tertiary";"no";"no";"failure";"no"
5288;25;1857;2;"employed";"single";"secondary";"yes";"no";"success";"yes"
5289;32;2016;1;"employed";"single";"tertiary";"no";"no";"success";"yes"
5290;36;436;2;"employed";"single";"tertiary";"no";"no";"failure";"yes"
5291;40;11766;2;"employed";"married";"tertiary";"yes";"no";"failure";"yes"
5292;38;413;2;"employed";"married";"tertiary";"no";"no";"failure";"yes"
5293;35;670;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5294;23;107;2;"unemployed";"single";"secondary";"no";"no";"success";"yes"
5295;44;2557;2;"employed";"married";"primary";"yes";"no";"success";"yes"
5296;70;1310;1;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5297;35;2646;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5298;35;1178;2;"employed";"married";"tertiary";"yes";"yes";"failure";"no"
5299;75;3771;2;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5300;51;469;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5301;59;1;2;"employed";"married";"secondary";"no";"no";"failure";"yes"
5302;36;1177;2;"employed";"married";"primary";"no";"no";"success";"yes"
5303;62;1515;2;"unemployed";"married";"primary";"yes";"no";"failure";"no"
5304;22;129;1;"employed";"single";"secondary";"no";"no";"success";"yes"
5305;35;690;1;"unemployed";"married";"tertiary";"no";"no";"failure";"no"
5306;57;3738;2;"unemployed";"married";"secondary";"yes";"no";"success";"no"
5307;22;3472;2;"unemployed";"single";"primary";"no";"no";"success";"yes"
5308;73;2850;2;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5309;30;7529;1;"unemployed";"single";"tertiary";"no";"no";"success";"yes"
5310;55;309;2;"unemployed";"divorced";"secondary";"no";"no";"success";"yes"
5311;38;0;2;"employed";"divorced";"secondary";"yes";"no";"success";"yes"
5312;39;1672;1;"employed";"single";"secondary";"yes";"no";"failure";"yes"
5313;74;4912;2;"unemployed";"married";"tertiary";"no";"no";"failure";"no"
5314;38;1711;1;"employed";"single";"secondary";"no";"no";"success";"yes"
5315;30;2046;1;"unemployed";"single";"secondary";"no";"no";"failure";"yes"
5316;52;371;1;"employed";"married";"secondary";"yes";"yes";"success";"yes"
5317;64;4833;1;"unemployed";"divorced";"secondary";"no";"no";"failure";"no"
5318;62;997;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5319;76;2693;2;"unemployed";"divorced";"primary";"no";"no";"success";"no"
5320;40;206;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5321;42;1216;1;"employed";"married";"secondary";"yes";"no";"failure";"yes"
5322;73;796;2;"unemployed";"married";"primary";"no";"no";"success";"yes"
5323;46;429;2;"unemployed";"divorced";"primary";"yes";"no";"success";"yes"
5324;35;2779;2;"employed";"married";"secondary";"no";"no";"success";"yes"
5325;41;431;2;"employed";"single";"tertiary";"no";"no";"success";"no"
5326;26;222;1;"employed";"single";"tertiary";"no";"no";"failure";"yes"
5327;45;0;2;"employed";"single";"secondary";"yes";"no";"failure";"yes"
5328;60;182;2;"employed";"married";"primary";"no";"no";"failure";"no"
5329;29;1445;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5330;70;2815;1;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5331;30;655;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5332;35;0;2;"employed";"married";"tertiary";"yes";"yes";"failure";"no"
5333;32;154;2;"unemployed";"single";"secondary";"yes";"no";"failure";"no"
5334;63;115;2;"employed";"married";"primary";"no";"no";"failure";"yes"
5335;68;7945;1;"unemployed";"married";"primary";"no";"no";"failure";"no"
5336;70;616;1;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5337;30;697;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5338;66;1004;1;"unemployed";"married";"primary";"no";"no";"success";"no"
5339;64;4787;1;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5340;55;962;2;"employed";"married";"secondary";"yes";"no";"success";"yes"
5341;41;0;2;"unemployed";"married";"tertiary";"no";"no";"success";"yes"
5342;63;12067;1;"unemployed";"married";"primary";"no";"no";"failure";"yes"
5343;49;1245;2;"employed";"single";"secondary";"no";"no";"failure";"no"
5344;48;2533;1;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5345;37;565;1;"employed";"married";"secondary";"no";"no";"success";"yes"
5346;19;329;2;"unemployed";"single";"secondary";"no";"no";"success";"yes"
5347;32;6138;2;"employed";"married";"tertiary";"no";"no";"success";"no"
5348;61;4243;2;"unemployed";"divorced";"secondary";"no";"no";"success";"yes"
5349;37;4017;1;"employed";"married";"secondary";"no";"no";"success";"yes"
5350;54;395;2;"employed";"married";"tertiary";"no";"no";"success";"yes"
5351;45;205;2;"unemployed";"married";"secondary";"no";"no";"success";"yes"
5352;38;238;2;"employed";"married";"tertiary";"no";"no";"success";"no"
5353;48;1730;2;"employed";"married";"secondary";"yes";"no";"success";"yes"
5354;48;0;2;"employed";"married";"tertiary";"yes";"no";"failure";"no"
5355;60;5;2;"employed";"married";"primary";"no";"no";"success";"yes"
5356;45;360;1;"employed";"married";"secondary";"no";"no";"success";"no"
5357;50;402;2;"employed";"married";"secondary";"no";"no";"failure";"no"
5358;29;19;2;"employed";"single";"tertiary";"no";"no";"success";"yes"
5359;77;7802;2;"unemployed";"married";"tertiary";"no";"no";"success";"yes"
5360;33;1697;1;"employed";"married";"secondary";"no";"no";"success";"yes"
5361;36;7222;2;"unemployed";"married";"tertiary";"yes";"no";"failure";"no"
5362;35;415;2;"unemployed";"single";"tertiary";"no";"no";"success";"yes"
5363;80;155;2;"unemployed";"married";"primary";"no";"no";"success";"yes"
5364;29;3528;1;"unemployed";"single";"secondary";"no";"no";"success";"no"
5365;33;79;2;"unemployed";"married";"tertiary";"yes";"no";"success";"yes"
5366;37;565;2;"employed";"married";"secondary";"no";"no";"success";"no"
5367;30;451;2;"employed";"married";"tertiary";"no";"no";"failure";"no"
5368;41;1646;2;"employed";"single";"tertiary";"yes";"no";"success";"yes"
5369;74;935;2;"unemployed";"married";"secondary";"no";"no";"failure";"yes"
5370;33;228;2;"employed";"single";"secondary";"no";"no";"failure";"no"
5371;27;145;2;"employed";"single";"secondary";"yes";"no";"failure";"no"
5372;54;1182;2;"employed";"married";"secondary";"yes";"no";"failure";"no"
5373;53;4968;2;"unemployed";"married";"secondary";"no";"no";"failure";"no"
5374;46;640;2;"employed";"married";"secondary";"yes";"no";"success";"yes"
